,SampleName,site,In,Out,middate,SOI in (monthly),SOI out (monthly),SOI middate (monthly),SOI average (monthly),PNA in (daily),PNA out (daily),PNA middate (daily),PNA average (daily),AO in (daily),AO out (daily),AO middate (daily),AO average (daily),dxs,dD,unc,dO,unc.1,amount [mL]
2451,TL0923SW,WA14,2/5/13,2/13/13,2/9/13,-0.47,-0.47,-0.47,-0.47,0.512,0.322,0.403,0.412333333,-0.421,-1.049,-0.7,-0.723333333,14.1208202,-57.26724353,0.883102486,-8.923507967,0.376406695,5783.9
2452,TL1092SW,WA14,2/13/13,2/19/13,2/16/13,-0.47,-0.47,-0.47,-0.47,0.322,0.06,0.579,0.320333333,-1.049,-2.62,-1.093,-1.587333333,15.69625373,-40.55876387,0.859293896,-7.0318772,0.248195487,1593
2453,TL1579SW,WA14,2/19/13,2/26/13,2/23/13,-0.47,-0.47,-0.47,-0.47,0.06,0.932,0.418,0.47,-2.62,-2.445,-1.682,-2.249,15.65606313,-73.31818753,0.993529567,-11.12178133,0.282200283,9317.6
2454,TL1662SW,WA14,2/26/13,3/5/13,3/2/13,-0.47,1.06,1.06,0.55,0.932,0.291,1.144,0.789,-2.445,-3.802,-2.231,-2.826,13.73462807,-50.2031562,1.043794041,-7.992223033,0.234350165,6539.3
2455,TL2081SW,WA14,3/5/13,3/13/13,3/9/13,1.06,1.06,1.06,1.06,0.291,-0.34,0.199,0.05,-3.802,-0.873,-2.755,-2.476666667,17.4732476,-65.68080627,0.837418653,-10.39425673,0.34898424,9671.1
2456,TL2139SW,WA14,3/13/13,3/19/13,3/16/13,1.06,1.06,1.06,1.06,-0.34,-1.135,-0.48,-0.651666667,-0.873,-5.193,-2.077,-2.714333333,16.03844687,-61.0549062,0.828138273,-9.636669133,0.24519584,6629.2
2457,TL2583SW,WA14,3/19/13,3/26/13,3/23/13,1.06,1.06,1.06,1.06,-1.135,0.395,-0.144,-0.294666667,-5.193,-4.021,-4.855,-4.689666667,14.35730307,-75.88627427,1.071459285,-11.28044717,0.280992882,5835.5
2458,TL2753SW,WA14,3/26/13,4/2/13,3/30/13,1.06,0.01,1.06,0.71,0.395,-0.246,-0.264,-0.038333333,-4.021,-2.445,-0.99,-2.485333333,12.1205786,-57.2659574,1.253072225,-8.673317,0.281097848,505.3
2459,TL3043SW,WA14,4/2/13,4/9/13,4/6/13,0.01,0.01,0.01,0.01,-0.246,0.291,-0.171,-0.042,-2.445,-0.324,-2.322,-1.697,11.49656307,-102.8294815,4.48235,-14.29075557,3.083348,9095.7
2460,TL3572SW,WA14,4/9/13,4/16/13,4/13/13,0.01,0.01,0.01,0.01,0.291,-0.516,-0.504,-0.243,-0.324,0.677,-0.154,0.066333333,15.13383913,-71.22693473,0.951676941,-10.79509673,0.19639501,5598.7
2461,TL3581SW,WA14,4/16/13,4/23/13,4/20/13,0.01,0.01,0.01,0.01,-0.516,-1.139,-0.963,-0.872666667,0.677,2.614,3.27,2.187,9.457809467,-81.73175027,0.72270395,-11.39869497,0.335053727,2289.7
2462,TL4109SW,WA14,4/22/13,4/30/13,4/26/13,0.01,0.01,0.01,0.01,-1.259,-0.767,-1.093,-1.039666667,3.244,-0.544,1.312,1.337333333,21.16892867,-43.95801427,1.252839176,-8.140867867,0.247366125,2790.4
2463,TL4848SW,WA14,5/7/13,5/14/13,5/11/13,0.9,0.9,0.9,0.9,0.678,-0.495,1.047,0.41,1.197,0.173,1.432,0.934,15.9372944,-37.56528853,0.883055491,-6.687822867,0.279218552,3654.7
2464,TL4847SW,WA14,5/14/13,5/22/13,5/18/13,0.9,0.9,0.9,0.9,-0.495,-0.69,-0.914,-0.699666667,0.173,-0.221,-0.349,-0.132333333,13.5432912,-58.2643184,1.092843081,-8.9759512,0.321673748,3533.2
2465,TL5186SW,WA14,5/22/13,5/31/13,5/26/13,0.9,0.9,0.9,0.9,-0.69,-0.812,-0.407,-0.636333333,-0.221,-0.272,0.852,0.119666667,10.933902,-83.99148653,1.031525569,-11.86567357,0.286331975,5601.4
2466,TL5487SW,WA14,6/4/13,6/12/13,6/8/13,1.45,1.45,1.45,1.45,-0.957,-0.613,-1.066,-0.878666667,-0.066,1.113,1.103,0.716666667,10.9720022,-62.10760633,1.109771148,-9.134951067,0.207434327,1507.5
2467,TL6019SW,WA14,6/12/13,6/25/13,6/19/13,1.45,1.45,1.45,1.45,-0.613,0.613,0.174,0.058,1.113,-0.131,0.783,0.588333333,8.5421332,-64.43325693,1.124942665,-9.121923767,0.259948072,3673.8
2468,TL6524SW,WA14,6/25/13,7/3/13,6/29/13,1.45,0.76,1.45,1.22,0.613,1.118,1.125,0.952,-0.131,1.152,0.393,0.471333333,10.3940208,-47.4723736,0.743062581,-7.2332993,0.228589151,2374.6
2469,TL8586SW,WA14,8/20/13,8/28/13,8/24/13,-0.23,-0.23,-0.23,-0.23,-0.219,0.698,-0.487,-0.002666667,0.505,0.096,0.255,0.285333333,14.030928,-52.5577448,1.535411997,-8.3235841,0.291653904,1715.2
2470,TL8718SW,WA14,8/28/13,9/4/13,9/1/13,-0.23,0.41,0.41,0.196666667,0.698,0.513,0.213,0.474666667,0.096,0.33,0.956,0.460666667,12.52907273,-55.36633847,1.176654155,-8.4869264,0.253240992,4400.7
2471,TL9518SW,WA14,9/10/13,9/17/13,9/14/13,0.41,0.41,0.41,0.41,0.656,0.444,0.413,0.504333333,0.411,-0.553,-0.03,-0.057333333,11.02089613,-35.15700387,0.980439187,-5.7722375,0.221903132,656.7
2472,TL9511SW,WA14,9/17/13,9/24/13,9/21/13,0.41,0.41,0.41,0.41,0.444,0.225,0.207,0.292,-0.553,-2.188,-1.227,-1.322666667,20.2193328,-62.54457013,1.172458955,-10.34548787,0.32253682,7477.2
2473,TM0057SW,WA14,9/24/13,10/9/13,10/1/13,0.41,-0.34,-0.34,-0.09,0.225,-0.361,-0.888,-0.341333333,-2.188,0.529,-0.497,-0.718666667,21.895085,-66.8039222,1.427208814,-11.0873759,0.294838939,14848.6
2474,TM0954SW,WA14,10/29/13,11/5/13,11/1/13,-0.34,0.75,0.75,0.386666667,0.18,-0.425,-0.287,-0.177333333,2.274,2.483,2.084,2.280333333,15.17363693,-53.09856387,0.802655592,-8.5340251,0.207706524,3798.3
2475,TM1127SW,WA14,11/5/13,11/12/13,11/8/13,0.75,0.75,0.75,0.75,-0.425,-0.686,-0.756,-0.622333333,2.483,3.1,3.149,2.910666667,16.7464028,-77.60712067,0.998834321,-11.79419043,0.254721416,6085.4
2476,TM1398SW,WA14,11/12/13,11/19/13,11/15/13,0.75,0.75,0.75,0.75,-0.686,-0.966,-1.956,-1.202666667,3.1,1.101,4.469,2.89,19.2830152,-78.56850533,0.907542836,-12.23144007,0.223376364,8678
2477,TM1955SW,WA14,11/26/13,12/2/13,11/29/13,0.75,-0.05,0.75,0.483333333,-0.113,-0.173,-0.558,-0.281333333,1.602,1.861,2.31,1.924333333,18.14824867,-51.3211276,1.003616461,-8.683672033,0.254106277,6845.2
2478,TM2489SW,WA14,12/9/13,12/16/13,12/12/13,-0.05,-0.05,-0.05,-0.05,-1.085,-0.604,-0.634,-0.774333333,0.883,3.798,1.416,2.032333333,17.23978247,-56.229977,0.954798932,-9.183719933,0.214170493,1842.6
2479,TM2738SW,WA14,12/16/13,12/24/13,12/20/13,-0.05,-0.05,-0.05,-0.05,-0.604,-0.14,-0.492,-0.412,3.798,1.293,2.42,2.503666667,15.95386987,-71.63881893,0.892693676,-10.9490861,0.229926075,4948.3
2480,TM3354SW,WA14,12/31/13,1/7/14,1/4/14,-0.05,1.19,1.19,0.776666667,0.44,0.53,-0.2,0.256666667,-1.198,-1.376,-1.657,-1.410333333,7.64091,-90.0208796,0.785858766,-12.2077237,0.224724276,4973.4
2481,TM3746SW,WA14,1/7/14,1/14/14,1/11/14,1.19,1.19,1.19,1.19,0.53,0.688,-0.152,0.355333333,-1.376,-0.668,0.498,-0.515333333,18.90269513,-42.8972758,0.963475999,-7.724996367,0.273219692,-9.9
2482,TM4125SW,WA14,1/21/14,1/28/14,1/25/14,1.19,1.19,1.19,1.19,1.172,0.323,0.53,0.675,-1.843,-2.408,0.133,-1.372666667,7.724277933,-84.8361546,0.93767585,-11.57005407,0.154379403,222.3
2483,TM4422SW,WA14,1/28/14,2/4/14,1/31/14,1.19,-0.32,1.19,0.686666667,0.323,-1.06,-0.617,-0.451333333,-2.408,-0.148,0.341,-0.738333333,16.15552273,-77.76242127,1.067871715,-11.739743,0.216393161,3898
2484,TM4708SW,WA14,2/4/14,2/11/14,2/7/14,-0.32,-0.32,-0.32,-0.32,-1.06,-0.786,-0.724,-0.856666667,-0.148,1.283,0.542,0.559,17.4994764,-60.47839693,1.188483067,-9.747234167,0.206680913,2770.5
2485,TM5165SW,WA14,2/11/14,2/18/14,2/14/14,-0.32,-0.32,-0.32,-0.32,-0.786,-0.098,-0.794,-0.559333333,1.283,-0.264,-0.924,0.031666667,17.2203734,-74.04935433,1.051234037,-11.40871597,0.175159927,16242.4
2486,TM5345SW,WA14,2/18/14,2/25/14,2/21/14,-0.32,-0.32,-0.32,-0.32,-0.098,0.507,0.004,0.137666667,-0.264,-0.784,0.542,-0.168666667,20.47456013,-65.19817587,0.955071202,-10.709092,0.307671903,7851.1
2487,TM5497SW,WA14,2/25/14,3/4/14,3/1/14,-0.32,-1.7,-1.7,-1.24,0.507,-0.209,-0.839,-0.180333333,-0.784,-0.028,-1.463,-0.758333333,14.50021073,-92.40762153,1.062801016,-13.36347903,0.184355635,4688
2488,TM5761SW,WA14,3/4/14,3/11/14,3/8/14,-1.7,-1.7,-1.7,-1.7,-0.209,0.486,0.82,0.365666667,-0.028,0.951,1.489,0.804,15.25737917,-81.57767257,0.946228831,-12.10438147,0.206867107,16289.4
2489,TM6019SW,WA14,3/11/14,3/18/14,3/14/14,-1.7,-1.7,-1.7,-1.7,0.486,-0.08,0.71,0.372,0.951,2.366,2.502,1.939666667,16.6828867,-57.1149309,1.06467178,-9.2247272,0.289297425,9985.6
2490,TM6275SW,WA14,3/18/14,3/25/14,3/21/14,-1.7,-1.7,-1.7,-1.7,-0.08,-0.408,-0.352,-0.28,2.366,1.025,3.072,2.154333333,19.18037987,-59.992882,0.80389676,-9.896657733,0.289432203,3076.9
2491,TM6532SW,WA14,3/25/14,4/1/14,3/28/14,-1.7,0.81,-1.7,-0.863333333,-0.408,-0.594,-0.769,-0.590333333,1.025,-0.707,-0.797,-0.159666667,16.86751543,-68.38572617,1.060148103,-10.6566552,0.254359981,9063
2492,TM6662SW,WA14,4/1/14,4/8/14,4/4/14,0.81,0.81,0.81,0.81,-0.594,0.416,-0.091,-0.089666667,-0.707,1.241,0.771,0.435,14.6205614,-57.43743007,4.48235,-9.007248933,3.083348,3902.1
2493,TM7015SW,WA14,4/8/14,4/15/14,4/11/14,0.81,0.81,0.81,0.81,0.416,0.197,-0.625,-0.004,1.241,1.481,3.54,2.087333333,12.6798548,-46.9519596,1.115181151,-7.4539768,0.2399875,427
2494,TM7572SW,WA14,4/22/14,4/29/14,4/25/14,0.81,0.81,0.81,0.81,0.788,1.071,0.543,0.800666667,0.264,-1.369,-1.208,-0.771,18.15371527,-65.53986767,1.248989992,-10.46169787,0.234678503,8409.4
2495,TM7742SW,WA14,4/29/14,5/6/14,5/2/14,0.81,0.72,0.72,0.75,1.071,-0.381,0.353,0.347666667,-1.369,0.77,-0.45,-0.349666667,12.6514933,-82.3227243,1.076127781,-11.8717772,0.31158145,5995.4
2496,TM8162SW,WA14,5/6/14,5/13/14,5/9/14,0.72,0.72,0.72,0.72,-0.381,-0.02,-0.502,-0.301,0.77,0.82,1.733,1.107666667,14.69143377,-83.7140329,1.14508777,-12.30068333,0.263326793,4697.9
2497,TM8397SW,WA14,5/13/14,5/20/14,5/16/14,0.72,0.72,0.72,0.72,-0.02,0.106,1.009,0.365,0.82,-0.165,2.002,0.885666667,15.73518403,-46.59107517,1.158579302,-7.7907824,0.220594651,358.4
2498,TM8602SW,WA14,5/20/14,5/27/14,5/23/14,0.72,0.72,0.72,0.72,0.106,-1.344,-1.121,-0.786333333,-0.165,-0.91,0.115,-0.32,14.3849686,-60.3647786,1.03680326,-9.3437184,0.302909227,1963.7
2499,TM9387SW,WA14,5/27/14,6/17/14,6/6/14,0.72,-0.46,-0.46,-0.066666667,-1.344,-0.693,-1.223,-1.086666667,-0.91,-0.143,-1.562,-0.871666667,14.63429837,-45.18843977,1.049793789,-7.477842267,0.228772813,1267
2500,TM9648SW,WA14,6/17/14,6/24/14,6/20/14,-0.46,-0.46,-0.46,-0.46,-0.693,1.59,0.802,0.566333333,-0.143,-0.442,-1.039,-0.541333333,15.47236923,-50.0054761,1.03838047,-8.184730667,0.2638257,639.3
2501,TM9905SW,WA14,6/24/14,7/1/14,6/28/14,-0.46,-0.26,-0.46,-0.393333333,1.59,0.541,0.027,0.719333333,-0.442,-0.596,-0.524,-0.520666667,11.98341587,-46.7556284,1.173596609,-7.342380533,0.311554169,2068.5
2502,TN1200SW,WA14,7/22/14,7/29/14,7/26/14,-0.26,-0.26,-0.26,-0.26,-1.083,0.409,-1.045,-0.573,-0.012,-0.738,-0.884,-0.544666667,9.452371967,-54.59220083,1.098463017,-8.0055716,0.173233946,349.1
2503,TN1632SW,WA14,8/5/14,8/12/14,8/9/14,-1.42,-1.42,-1.42,-1.42,1.536,2.127,2.071,1.911333333,-0.847,-0.524,-1.512,-0.961,4.210043867,-35.7082228,0.909684011,-4.989783333,0.214730063,319.9
2504,TN1859SW,WA14,8/12/14,8/19/14,8/16/14,-1.42,-1.42,-1.42,-1.42,2.127,0.605,1.567,1.433,-0.524,-0.37,-0.435,-0.443,12.5268554,-50.1140246,0.771354004,-7.83011,0.295382802,1310.5
2505,TN2598SW,WA14,9/2/14,9/9/14,9/5/14,-0.66,-0.66,-0.66,-0.66,-0.195,0.298,0.377,0.16,0.682,0.354,-0.331,0.235,18.82271707,-59.06786,0.831188908,-9.736322133,0.24148706,1108.5
2506,TN3135SW,WA14,9/16/14,9/23/14,9/19/14,-0.66,-0.66,-0.66,-0.66,0.915,0.394,0.773,0.694,-1.924,0.475,-0.975,-0.808,14.05239133,-51.9659564,4.48235,-8.252293467,3.083348,2163.9
2507,TN3460SW,WA14,9/23/14,9/30/14,9/26/14,-0.66,-0.66,-0.66,-0.66,0.394,-0.532,0.957,0.273,0.475,1.418,2.168,1.353666667,17.81077187,-57.06805053,4.48235,-9.3598528,3.083348,6569.6
2508,TN3967SW,WA14,10/7/14,10/14/14,10/10/14,-0.86,-0.86,-0.86,-0.86,0.153,0.15,1.488,0.597,-3.993,-1.982,-2.01,-2.661666667,18.38234713,-55.09278247,4.48235,-9.1843912,3.083348,4944.2
2509,TN4215SW,WA14,10/14/14,10/20/14,10/17/14,-0.86,-0.86,-0.86,-0.86,0.15,0.925,0.543,0.539333333,-1.982,-0.474,-2.81,-1.755333333,20.55308287,-56.91262167,0.981880339,-9.683213067,0.281407178,8180.7
2510,TN4566SW,WA14,10/20/14,10/22/14,10/21/14,-0.86,-0.86,-0.86,-0.86,0.925,0.718,0.953,0.865333333,-0.474,0.092,-0.3,-0.227333333,22.6544683,-53.24619943,1.189733163,-9.487583467,0.223378602,5833.7
2511,TN4567SW,WA14,10/22/14,10/28/14,10/25/14,-0.86,-0.86,-0.86,-0.86,0.718,0.027,0.023,0.256,0.092,0.202,-0.022,0.090666667,22.57078823,-77.59063897,1.019695543,-12.5201784,0.231002164,9744.7
2512,TN4658SW,WA14,10/28/14,11/4/14,10/31/14,-0.86,-0.96,-0.86,-0.893333333,0.027,0.106,0.531,0.221333333,0.202,1.015,-0.399,0.272666667,,,4.48235,,3.083348,12218.1
2513,TN5146SW,WA14,11/4/14,11/11/14,11/8/14,-0.96,-0.96,-0.96,-0.96,0.106,0.795,1.147,0.682666667,1.015,-2.197,-0.131,-0.437666667,9.398339767,-52.2485149,0.888974128,-7.705856833,0.195545391,6030.5
2514,TN5409SW,WA14,11/18/14,11/26/14,11/22/14,-0.96,-0.96,-0.96,-0.96,0.917,-0.343,0.315,0.296333333,-1.649,0.38,-0.391,-0.553333333,8.448596467,-53.3261942,0.891027497,-7.721848833,0.285087706,15026.7
2515,TN6184SW,WA14,12/2/14,12/9/14,12/5/14,-0.66,-0.66,-0.66,-0.66,-0.772,1.309,0.156,0.231,0.266,0.224,-0.683,-0.064333333,6.926270033,-52.8628473,1.08339928,-7.473639667,0.221463315,13150.8
2516,TN6350SW,WA14,12/9/14,12/16/14,12/13/14,-0.66,-0.66,-0.66,-0.66,1.309,0.865,0.488,0.887333333,0.224,1.33,1.318,0.957333333,5.6131968,-75.1947392,1.016593331,-10.100992,0.256267438,8464.7
2517,TN6670SW,WA14,12/16/14,12/23/14,12/20/14,-0.66,-0.66,-0.66,-0.66,0.865,0.435,0.778,0.692666667,1.33,0.565,1.047,0.980666667,7.3146102,-48.3219178,1.14867663,-6.954566,0.173542502,12220.8
2518,TN6678SW,WA14,12/23/14,12/30/14,12/27/14,-0.66,-0.66,-0.66,-0.66,0.435,0.569,-0.039,0.321666667,0.565,1.15,-1.069,0.215333333,11.4044869,-63.8942051,1.037349507,-9.4123365,0.283866166,4608.9
2519,TN7097SW,WA14,12/30/14,1/6/15,1/3/15,-0.66,-0.87,-0.87,-0.8,0.569,-0.016,-0.583,-0.01,1.15,1.247,1.836,1.411,5.7958832,-97.3288888,1.535532807,-12.8905965,0.174246951,12549.3
2520,TN7922SW,WA14,1/13/15,1/20/15,1/17/15,-0.87,-0.87,-0.87,-0.87,0.724,0.549,0.618,0.630333333,1.375,-1.035,-0.276,0.021333333,4.751414,-80.11849,1.066184318,-10.608738,0.304583322,9626.1
2521,TN8185SW,WA14,1/20/15,1/27/15,1/24/15,-0.87,-0.87,-0.87,-0.87,0.549,-0.064,0.502,0.329,-1.035,2.188,0.57,0.574333333,10.31613777,-63.4766409,1.00086063,-9.224097333,0.243460469,6272.2
2522,TN8115SW,WA14,1/27/15,2/3/15,1/30/15,-0.87,-0.04,-0.87,-0.593333333,-0.064,0.171,-0.908,-0.267,2.188,-0.796,0.17,0.520666667,9.789637733,-46.3133236,1.181444878,-7.012870167,0.233193053,929.8
2523,TN8607SW,WA14,2/3/15,2/10/15,2/6/15,-0.04,-0.04,-0.04,-0.04,0.171,0.577,0.304,0.350666667,-0.796,1.441,-0.762,-0.039,6.995968733,-69.1689566,0.917891606,-9.520615667,0.259892285,14672.4
2524,TN8630SW,WA14,2/10/15,2/17/15,2/13/15,-0.04,-0.04,-0.04,-0.04,0.577,1.32,0.973,0.956666667,1.441,0.492,0.643,0.858666667,10.10774627,-23.6570564,1.221802766,-4.220600333,0.3032062,489.3
2525,TN8969SW,WA14,2/17/15,2/24/15,2/20/15,-0.04,-0.04,-0.04,-0.04,1.32,-0.119,0.563,0.588,0.492,1.714,1.646,1.284,7.038141767,-57.2553889,0.913331265,-8.036691333,0.251926577,675
2526,TN9314SW,WA14,2/24/15,3/3/15,2/27/15,-0.04,-1.4,-0.04,-0.493333333,-0.119,-1.964,-0.722,-0.935,1.714,2.176,2.763,2.217666667,6.054656633,-89.6844767,1.355661093,-11.96739167,0.277196681,1124.8
2527,TN9995SW,WA14,3/17/15,3/24/15,3/20/15,-1.4,-1.4,-1.4,-1.4,0.471,0.342,0.214,0.342333333,-1.23,1.435,-0.875,-0.223333333,0.5896873,-101.3996527,1.057287567,-12.7486675,0.242991769,515.5
2528,TN9998SW,WA14,3/17/15,3/24/15,3/20/15,-1.4,-1.4,-1.4,-1.4,0.471,0.342,0.214,0.342333333,-1.23,1.435,-0.875,-0.223333333,10.6502674,-63.9607686,1.134374277,-9.3263795,0.2689684,7721.4
2529,TJ3587SW,WA19,10/25/11,11/1/11,10/28/11,0.91,1.41,0.91,1.076666667,-0.39,-0.83,-0.02,-0.413333333,-0.898,1.42,-0.263,0.086333333,12.43875913,-61.18866407,1.008432447,-9.2034279,0.253063233,2267
2530,TJ3905SW,WA19,11/1/11,11/8/11,11/4/11,1.41,1.41,1.41,1.41,-0.83,-0.211,-0.573,-0.538,1.42,1.302,0.458,1.06,18.56150567,-80.12376207,1.095230569,-12.33565847,0.225313115,2150
2531,TJ4712SW,WA19,11/15/11,11/22/11,11/19/11,1.41,1.41,1.41,1.41,-1.167,-0.081,-1.324,-0.857333333,0.981,1.729,1.433,1.381,15.6463086,-120.8916165,0.971112764,-17.06724063,0.354216036,5547.3
2532,TJ4714SW,WA19,11/22/11,11/29/11,11/26/11,1.41,1.41,1.41,1.41,-0.081,0.364,0.573,0.285333333,1.729,2.615,3.342,2.562,12.64982627,-112.0793524,1.440446459,-15.59114733,0.332607877,10431.3
2533,TJ4951SW,WA19,11/29/11,12/6/11,12/3/11,1.41,2.45,2.45,2.103333333,0.364,-0.354,-0.235,-0.075,2.615,3.729,3.948,3.430666667,15.0289122,-80.11025767,0.973074509,-11.89239623,0.308293691,144.5
2534,TJ5404SW,WA19,12/13/11,12/20/11,12/17/11,2.45,2.45,2.45,2.45,0.206,0.394,0.437,0.345666667,1.752,0.853,-0.018,0.862333333,13.90817547,-74.79884853,0.981358752,-11.088378,0.320053121,643.5
2535,TJ5687SW,WA19,12/20/11,12/27/11,12/24/11,2.45,2.45,2.45,2.45,0.394,0.771,0.114,0.426333333,0.853,2.614,3.57,2.345666667,9.990039133,-93.57478753,1.158421771,-12.94560333,0.321939435,2084.4
2536,TJ5928SW,WA19,12/27/11,1/3/12,12/31/11,2.45,0.9,2.45,1.933333333,0.771,0.829,0.387,0.662333333,2.614,0.959,2.865,2.146,9.4212502,-102.6413845,1.480003378,-14.00782933,0.366383679,8818.9
2537,TJ6170SW,WA19,1/3/12,1/10/12,1/7/12,0.9,0.9,0.9,0.9,0.829,0.499,0.576,0.634666667,0.959,1.489,0.123,0.857,13.13602913,-67.52479993,0.799322213,-10.08260363,0.193028495,3594.8
2538,TJ6725SW,WA19,1/10/12,1/17/12,1/14/12,0.9,0.9,0.9,0.9,0.499,-0.605,0.106,0,1.489,0.184,0.365,0.679333333,19.10072953,-97.8949094,1.147987805,-14.62445487,0.399704891,3055
2539,TJ6883SW,WA19,1/17/12,1/24/12,1/20/12,0.9,0.9,0.9,0.9,-0.605,-0.314,-0.339,-0.419333333,0.184,-1.775,0.261,-0.443333333,10.3271784,-111.3288936,0.985959938,-15.207009,0.667728238,2914.3
2540,TJ6998SW,WA19,1/24/12,1/31/12,1/27/12,0.9,0.9,0.9,0.9,-0.314,0.742,0.562,0.33,-1.775,-2.275,-2.837,-2.295666667,13.55001967,-90.66684007,1.1215467,-13.02710747,0.246339197,8276
2541,TJ7521SW,WA19,1/31/12,2/7/12,2/3/12,0.9,0.22,0.22,0.446666667,0.742,0.947,1.071,0.92,-2.275,-2.086,-1.887,-2.082666667,14.14683467,-131.1507805,1.260434052,-18.1622019,0.245155053,1006.6
2542,TJ7626SW,WA19,2/7/12,2/14/12,2/10/12,0.22,0.22,0.22,0.22,0.947,0.896,1.577,1.14,-2.086,0.31,-0.933,-0.903,7.894002133,-80.77293787,1.037173563,-11.0833675,0.419295838,607.9
2543,TJ7767SW,WA19,2/14/12,2/21/12,2/17/12,0.22,0.22,0.22,0.22,0.896,0.459,0.674,0.676333333,0.31,1.528,0.822,0.886666667,9.6042926,-106.215549,1.157070871,-14.4774802,0.29053227,5838.7
2544,TJ8022SW,WA19,2/21/12,2/28/12,2/24/12,0.22,0.22,0.22,0.22,0.459,-0.646,0.01,-0.059,1.528,1.91,1.651,1.696333333,13.70234507,-90.7443296,1.03878246,-13.05583433,0.432349396,8095.4
2545,TJ8205SW,WA19,2/28/12,3/6/12,3/2/12,0.22,0.2,0.2,0.206666667,-0.646,-1.194,-0.667,-0.835666667,1.91,3.045,1.146,2.033666667,13.4502154,-86.10621127,0.748040774,-12.44455333,0.289198893,5941.5
2546,TJ8538SW,WA19,3/6/12,3/13/12,3/9/12,0.2,0.2,0.2,0.2,-1.194,0.357,-0.363,-0.4,3.045,0.076,2.482,1.867666667,10.80870253,-122.9073089,1.143428616,-16.71450143,0.371292338,3524.5
2547,TJ8851SW,WA19,3/13/12,3/20/12,3/16/12,0.2,0.2,0.2,0.2,0.357,0.75,0.728,0.611666667,0.076,2.085,2.229,1.463333333,13.3260896,-106.7052443,0.984727881,-15.00391673,0.30370051,4925.1
2548,TJ9103SW,WA19,3/20/12,3/27/12,3/23/12,0.2,0.2,0.2,0.2,0.75,0.713,0.137,0.533333333,2.085,-0.323,-1.528,0.078,21.49785133,-64.61974627,1.308034403,-10.7646997,0.346659776,2949.8
2549,TJ9307SW,WA19,3/27/12,4/3/12,3/30/12,0.2,-0.65,0.2,-0.083333333,0.713,0.774,0.96,0.815666667,-0.323,-0.207,-0.234,-0.254666667,8.198203933,-114.8127073,0.784686562,-15.3763639,0.334297771,3956.8
2550,TJ9548SW,WA19,4/3/12,4/10/12,4/6/12,-0.65,-0.65,-0.65,-0.65,0.774,0.58,0.438,0.597333333,-0.207,0.015,0.59,0.132666667,8.348383133,-73.51496593,1.068020131,-10.23291863,0.227670815,191
2551,TJ9690SW,WA19,4/10/12,4/17/12,4/13/12,-0.65,-0.65,-0.65,-0.65,0.58,-0.368,0.149,0.120333333,0.015,1.055,-0.572,0.166,4.489172,-99.94146907,1.0979071,-13.05383013,0.299576368,1958.4
2552,TK0035SW,WA19,4/17/12,4/24/12,4/20/12,-0.65,-0.65,-0.65,-0.65,-0.368,0.165,-0.266,-0.156333333,1.055,-1.325,-0.049,-0.106333333,10.76111967,-96.2589478,1.094856155,-13.37750843,0.733786072,
2553,TK0332SW,WA19,4/24/12,5/1/12,4/27/12,-0.65,-0.38,-0.65,-0.56,0.165,-1.548,-0.337,-0.573333333,-1.325,0.741,-0.679,-0.421,6.9337346,-82.11533953,1.008808208,-11.13113427,0.298276717,
2554,TK0584SW,WA19,5/1/12,5/8/12,5/4/12,-0.38,-0.38,-0.38,-0.38,-1.548,0.165,-0.898,-0.760333333,0.741,-0.01,-0.456,0.091666667,7.678059867,-125.5515991,1.075644923,-16.65370737,0.232131428,
2555,TK1098SW,WA19,5/15/12,5/22/12,5/18/12,-0.38,-0.38,-0.38,-0.38,0.356,-0.385,0.01,-0.006333333,-0.089,-0.207,0.015,-0.093666667,5.843646933,-113.4047128,1.111866899,-14.90604497,0.398460789,
2556,TK1358SW,WA19,5/22/12,5/29/12,5/25/12,-0.38,-0.38,-0.38,-0.38,-0.385,0.395,0.059,0.023,-0.207,-0.181,0.968,0.193333333,4.423298133,-75.0136328,0.890333084,-9.929616367,0.32557334,861
2557,TK2208SW,WA19,5/29/12,6/5/12,6/1/12,-0.38,-1.51,-1.51,-1.133333333,0.395,0.417,-0.149,0.221,-0.181,-1.911,-0.407,-0.833,7.540122133,-66.51486373,0.772441584,-9.256873233,0.219285202,3337.4
2558,TK1873SW,WA19,6/5/12,6/12/12,6/9/12,-1.51,-1.51,-1.51,-1.51,0.417,0.432,0.187,0.345333333,-1.911,-0.92,-1.113,-1.314666667,5.897121733,-95.75703427,1.079018536,-12.7067695,0.343608789,803.2
2559,TK2107SW,WA19,6/12/12,6/19/12,6/15/12,-1.51,-1.51,-1.51,-1.51,0.432,-1.282,-0.742,-0.530666667,-0.92,0.886,-1.906,-0.646666667,7.5084864,-65.1168368,0.846598488,-9.0781654,0.254850937,3323.5
2560,TK2368SW,WA19,6/19/12,6/26/12,6/22/12,-1.51,-1.51,-1.51,-1.51,-1.282,0.267,-1.437,-0.817333333,0.886,-0.312,-0.109,0.155,9.277808067,-95.3773034,0.88150156,-13.08188893,0.204746184,1697.5
