Year,Month,Day,Daily AO Value
2010,5,26,-1.947
2010,5,27,-2.282
2010,5,28,-1.734
2010,5,29,-1.009
2010,5,30,-0.595
2010,5,31,-0.364
2010,6,1,-0.279
2010,6,2,-0.494
2010,6,3,-0.671
2010,6,4,-0.467
2010,6,5,0.170
2010,6,6,0.377
2010,6,7,0.619
2010,6,8,0.624
2010,6,9,0.733
2010,6,10,0.930
2010,6,11,1.174
2010,6,12,1.492
2010,6,13,1.536
2010,6,14,1.205
2010,6,15,0.826
2010,6,16,0.407
2010,6,17,-0.023
2010,6,18,-0.366
2010,6,19,-0.742
2010,6,20,-0.942
2010,6,21,-0.987
2010,6,22,-0.654
2010,6,23,-0.392
2010,6,24,-0.100
2010,6,25,-0.174
2010,6,26,-0.731
2010,6,27,-0.996
2010,6,28,-0.932
2010,6,29,-0.845
2010,6,30,-0.677
2010,7,1,-0.419
2010,7,2,-0.090
2010,7,3,0.334
2010,7,4,0.394
2010,7,5,0.343
2010,7,6,0.449
2010,7,7,0.133
2010,7,8,-0.010
2010,7,9,0.187
2010,7,10,0.569
2010,7,11,0.763
2010,7,12,0.693
2010,7,13,0.239
2010,7,14,0.153
2010,7,15,0.185
2010,7,16,0.292
2010,7,17,0.217
2010,7,18,0.156
2010,7,19,0.414
2010,7,20,0.700
2010,7,21,1.061
2010,7,22,1.325
2010,7,23,1.402
2010,7,24,1.097
2010,7,25,0.541
2010,7,26,0.253
2010,7,27,0.146
2010,7,28,0.202
2010,7,29,0.316
2010,7,30,0.322
2010,7,31,0.644
2010,8,1,0.892
2010,8,2,1.157
2010,8,3,1.293
2010,8,4,0.971
2010,8,5,0.246
2010,8,6,-0.751
2010,8,7,-1.107
2010,8,8,-0.942
2010,8,9,-0.475
2010,8,10,-0.382
2010,8,11,-0.470
2010,8,12,-0.955
2010,8,13,-1.516
2010,8,14,-1.743
2010,8,15,-1.473
2010,8,16,-0.573
2010,8,17,0.001
2010,8,18,-0.086
2010,8,19,-0.530
2010,8,20,-0.690
2010,8,21,-0.404
2010,8,22,-0.119
2010,8,23,0.111
2010,8,24,0.436
2010,8,25,0.542
2010,8,26,0.479
2010,8,27,0.528
2010,8,28,0.462
2010,8,29,0.413
2010,8,30,0.513
2010,8,31,0.680
2010,9,1,0.492
2010,9,2,-0.155
2010,9,3,-0.686
2010,9,4,-0.653
2010,9,5,-0.722
2010,9,6,-0.764
2010,9,7,-0.779
2010,9,8,-0.769
2010,9,9,-0.701
2010,9,10,-0.705
2010,9,11,-0.511
2010,9,12,-0.149
2010,9,13,-0.125
2010,9,14,-0.548
2010,9,15,-1.063
2010,9,16,-1.266
2010,9,17,-1.226
2010,9,18,-1.110
2010,9,19,-1.441
2010,9,20,-2.025
2010,9,21,-2.675
2010,9,22,-2.737
2010,9,23,-2.288
2010,9,24,-1.781
2010,9,25,-1.464
2010,9,26,-0.930
2010,9,27,-0.285
2010,9,28,0.482
2010,9,29,0.910
2010,9,30,0.654
2010,10,1,-0.021
2010,10,2,0.262
2010,10,3,0.987
2010,10,4,1.708
2010,10,5,1.732
2010,10,6,1.770
2010,10,7,0.191
2010,10,8,-1.639
2010,10,9,-2.331
2010,10,10,-1.992
2010,10,11,-1.164
2010,10,12,-0.733
2010,10,13,-0.325
2010,10,14,-0.117
2010,10,15,-0.022
2010,10,16,-0.165
2010,10,17,-0.275
2010,10,18,-0.657
2010,10,19,-1.132
2010,10,20,-1.762
2010,10,21,-1.934
2010,10,22,-2.170
2010,10,23,-2.555
2010,10,24,-2.192
2010,10,25,-0.946
2010,10,26,-0.088
2010,10,27,0.360
2010,10,28,0.632
2010,10,29,0.826
2010,10,30,0.003
2010,10,31,-0.216
2010,11,1,1.291
2010,11,2,2.381
2010,11,3,2.337
2010,11,4,1.654
2010,11,5,1.532
2010,11,6,2.181
2010,11,7,2.807
2010,11,8,0.741
2010,11,9,-0.768
2010,11,10,-1.041
2010,11,11,-0.478
2010,11,12,0.356
2010,11,13,1.507
2010,11,14,2.451
2010,11,15,2.560
2010,11,16,1.719
2010,11,17,0.259
2010,11,18,-0.805
2010,11,19,-1.688
2010,11,20,-2.321
2010,11,21,-2.390
2010,11,22,-2.232
2010,11,23,-2.408
2010,11,24,-2.705
2010,11,25,-3.335
2010,11,26,-4.058
2010,11,27,-3.935
2010,11,28,-2.856
2010,11,29,-2.253
2010,11,30,-1.377
2010,12,1,-0.372
2010,12,2,0.135
2010,12,3,-0.464
2010,12,4,-1.355
2010,12,5,-1.507
2010,12,6,-2.201
2010,12,7,-2.306
2010,12,8,-1.664
2010,12,9,-0.363
2010,12,10,-0.233
2010,12,11,-1.096
2010,12,12,-1.573
2010,12,13,-1.890
2010,12,14,-2.148
2010,12,15,-2.650
2010,12,16,-3.598
2010,12,17,-4.549
2010,12,18,-5.265
2010,12,19,-4.695
2010,12,20,-4.111
2010,12,21,-4.230
2010,12,22,-3.988
2010,12,23,-3.692
2010,12,24,-3.862
2010,12,25,-3.827
2010,12,26,-2.886
2010,12,27,-2.532
2010,12,28,-2.776
2010,12,29,-2.966
2010,12,30,-3.018
2010,12,31,-2.982
2011,1,1,-3.010
2011,1,2,-3.076
2011,1,3,-3.022
2011,1,4,-2.634
2011,1,5,-2.710
2011,1,6,-2.986
2011,1,7,-2.986
2011,1,8,-2.920
2011,1,9,-3.193
2011,1,10,-3.629
2011,1,11,-3.806
2011,1,12,-3.297
2011,1,13,-2.476
2011,1,14,-1.621
2011,1,15,-0.704
2011,1,16,0.152
2011,1,17,0.069
2011,1,18,-0.895
2011,1,19,-1.898
2011,1,20,-2.145
2011,1,21,-2.295
2011,1,22,-2.411
2011,1,23,-2.135
2011,1,24,-1.085
2011,1,25,-0.272
2011,1,26,-0.142
2011,1,27,0.028
2011,1,28,0.458
2011,1,29,1.120
2011,1,30,1.358
2011,1,31,1.841
2011,2,1,2.097
2011,2,2,2.766
2011,2,3,3.542
2011,2,4,3.914
2011,2,5,3.104
2011,2,6,2.056
2011,2,7,1.559
2011,2,8,0.989
2011,2,9,1.192
2011,2,10,1.363
2011,2,11,1.664
2011,2,12,2.150
2011,2,13,1.827
2011,2,14,0.834
2011,2,15,-0.007
2011,2,16,-0.824
2011,2,17,-0.726
2011,2,18,-0.205
2011,2,19,0.283
2011,2,20,0.856
2011,2,21,1.235
2011,2,22,0.759
2011,2,23,0.728
2011,2,24,1.960
2011,2,25,3.666
2011,2,26,3.411
2011,2,27,1.441
2011,2,28,0.905
2011,3,1,0.456
2011,3,2,0.389
2011,3,3,0.721
2011,3,4,0.524
2011,3,5,0.665
2011,3,6,0.920
2011,3,7,1.432
2011,3,8,1.741
2011,3,9,1.444
2011,3,10,1.350
2011,3,11,0.803
2011,3,12,-0.181
2011,3,13,-0.220
2011,3,14,1.003
2011,3,15,1.799
2011,3,16,1.935
2011,3,17,1.475
2011,3,18,0.856
2011,3,19,1.028
2011,3,20,1.603
2011,3,21,2.386
2011,3,22,1.986
2011,3,23,1.389
2011,3,24,1.320
2011,3,25,1.619
2011,3,26,1.778
2011,3,27,1.747
2011,3,28,1.473
2011,3,29,1.456
2011,3,30,2.233
2011,3,31,3.009
2011,4,1,2.891
2011,4,2,2.578
2011,4,3,3.111
2011,4,4,3.882
2011,4,5,4.106
2011,4,6,3.467
2011,4,7,3.349
2011,4,8,2.982
2011,4,9,3.144
2011,4,10,3.771
2011,4,11,4.057
2011,4,12,3.438
2011,4,13,2.717
2011,4,14,2.251
2011,4,15,2.492
2011,4,16,2.860
2011,4,17,2.461
2011,4,18,1.848
2011,4,19,1.843
2011,4,20,1.382
2011,4,21,0.802
2011,4,22,0.694
2011,4,23,1.433
2011,4,24,2.081
2011,4,25,1.871
2011,4,26,1.357
2011,4,27,0.709
2011,4,28,0.184
2011,4,29,-0.606
2011,4,30,-1.342
2011,5,1,-1.848
2011,5,2,-1.793
2011,5,3,-1.107
2011,5,4,-0.217
2011,5,5,0.052
2011,5,6,-0.259
2011,5,7,-0.967
2011,5,8,-0.968
2011,5,9,-0.705
2011,5,10,-0.565
2011,5,11,-0.679
2011,5,12,-0.953
2011,5,13,-0.722
2011,5,14,-0.149
2011,5,15,0.064
2011,5,16,0.344
2011,5,17,0.486
2011,5,18,0.217
2011,5,19,-0.062
2011,5,20,-0.052
2011,5,21,0.102
2011,5,22,0.152
2011,5,23,0.199
2011,5,24,0.264
2011,5,25,0.318
2011,5,26,0.908
2011,5,27,1.477
2011,5,28,1.506
2011,5,29,1.549
2011,5,30,1.336
2011,5,31,1.020
2011,6,1,0.958
2011,6,2,0.584
2011,6,3,0.207
2011,6,4,0.373
2011,6,5,-0.112
2011,6,6,-0.741
2011,6,7,-1.148
2011,6,8,-1.439
2011,6,9,-1.532
2011,6,10,-1.543
2011,6,11,-1.405
2011,6,12,-1.334
2011,6,13,-1.298
2011,6,14,-1.172
2011,6,15,-1.130
2011,6,16,-1.223
2011,6,17,-1.154
2011,6,18,-0.712
2011,6,19,-0.669
2011,6,20,-0.937
2011,6,21,-1.222
2011,6,22,-1.260
2011,6,23,-1.118
2011,6,24,-1.039
2011,6,25,-1.229
2011,6,26,-1.363
2011,6,27,-0.956
2011,6,28,-0.395
2011,6,29,-0.292
2011,6,30,-0.520
2011,7,1,-0.829
2011,7,2,-1.066
2011,7,3,-1.305
2011,7,4,-1.645
2011,7,5,-1.844
2011,7,6,-1.978
2011,7,7,-1.920
2011,7,8,-2.170
2011,7,9,-2.043
2011,7,10,-1.768
2011,7,11,-1.258
2011,7,12,-0.297
2011,7,13,0.401
2011,7,14,0.715
2011,7,15,0.512
2011,7,16,0.195
2011,7,17,0.321
2011,7,18,0.334
2011,7,19,0.283
2011,7,20,0.205
2011,7,21,-0.015
2011,7,22,0.233
2011,7,23,0.650
2011,7,24,0.801
2011,7,25,0.575
2011,7,26,0.244
2011,7,27,-0.089
2011,7,28,-0.176
2011,7,29,-0.280
2011,7,30,-0.330
2011,7,31,-0.561
2011,8,1,-0.967
2011,8,2,-1.410
2011,8,3,-1.595
2011,8,4,-1.447
2011,8,5,-1.046
2011,8,6,-0.806
2011,8,7,-0.982
2011,8,8,-1.124
2011,8,9,-1.013
2011,8,10,-1.029
2011,8,11,-1.153
2011,8,12,-1.237
2011,8,13,-1.455
2011,8,14,-1.770
2011,8,15,-2.000
2011,8,16,-1.954
2011,8,17,-1.898
2011,8,18,-1.480
2011,8,19,-1.039
2011,8,20,-0.969
2011,8,21,-0.840
2011,8,22,-0.971
2011,8,23,-1.443
2011,8,24,-1.712
2011,8,25,-1.564
2011,8,26,-1.203
2011,8,27,-0.430
2011,8,28,0.275
2011,8,29,0.890
2011,8,30,0.924
2011,8,31,0.677
2011,9,1,0.540
2011,9,2,0.619
2011,9,3,0.404
2011,9,4,0.121
2011,9,5,0.056
2011,9,6,0.426
2011,9,7,1.147
2011,9,8,1.017
2011,9,9,0.826
2011,9,10,0.804
2011,9,11,0.694
2011,9,12,0.531
2011,9,13,0.723
2011,9,14,0.817
2011,9,15,0.864
2011,9,16,0.762
2011,9,17,0.826
2011,9,18,1.014
2011,9,19,0.655
2011,9,20,0.269
2011,9,21,0.112
2011,9,22,0.187
2011,9,23,0.497
2011,9,24,0.763
2011,9,25,0.650
2011,9,26,0.221
2011,9,27,0.468
2011,9,28,1.130
2011,9,29,1.107
2011,9,30,0.976
2011,10,1,0.922
2011,10,2,1.287
2011,10,3,1.853
2011,10,4,2.241
2011,10,5,2.078
2011,10,6,1.849
2011,10,7,2.029
2011,10,8,2.121
2011,10,9,2.081
2011,10,10,1.763
2011,10,11,1.162
2011,10,12,0.820
2011,10,13,0.582
2011,10,14,0.224
2011,10,15,-0.015
2011,10,16,-0.022
2011,10,17,0.358
2011,10,18,0.640
2011,10,19,0.899
2011,10,20,0.842
2011,10,21,0.451
2011,10,22,0.269
2011,10,23,-0.274
2011,10,24,-0.666
2011,10,25,-0.898
2011,10,26,-1.203
2011,10,27,-1.098
2011,10,28,-0.263
2011,10,29,0.944
2011,10,30,1.462
2011,10,31,1.469
2011,11,1,1.420
2011,11,2,0.914
2011,11,3,0.264
2011,11,4,0.458
2011,11,5,0.775
2011,11,6,1.431
2011,11,7,1.882
2011,11,8,1.302
2011,11,9,0.359
2011,11,10,0.098
2011,11,11,-1.016
2011,11,12,-0.703
2011,11,13,0.851
2011,11,14,1.245
2011,11,15,0.981
2011,11,16,0.749
2011,11,17,0.676
2011,11,18,0.950
2011,11,19,1.433
2011,11,20,1.871
2011,11,21,1.523
2011,11,22,1.729
2011,11,23,2.329
2011,11,24,2.849
2011,11,25,3.519
2011,11,26,3.342
2011,11,27,3.030
2011,11,28,2.893
2011,11,29,2.615
2011,11,30,2.446
2011,12,1,3.001
2011,12,2,4.350
2011,12,3,3.948
2011,12,4,3.298
2011,12,5,3.571
2011,12,6,3.729
2011,12,7,2.419
2011,12,8,1.270
2011,12,9,0.991
2011,12,10,1.408
2011,12,11,1.553
2011,12,12,1.973
2011,12,13,1.752
2011,12,14,1.083
2011,12,15,0.596
2011,12,16,0.449
2011,12,17,-0.018
2011,12,18,0.335
2011,12,19,0.836
2011,12,20,0.853
2011,12,21,0.888
2011,12,22,1.378
2011,12,23,2.556
2011,12,24,3.570
2011,12,25,3.824
2011,12,26,3.473
2011,12,27,2.614
2011,12,28,2.607
2011,12,29,2.563
2011,12,30,2.661
2011,12,31,2.865
2012,1,1,1.831
2012,1,2,0.941
2012,1,3,0.959
2012,1,4,1.442
2012,1,5,0.824
2012,1,6,0.189
2012,1,7,0.123
2012,1,8,1.171
2012,1,9,1.739
2012,1,10,1.489
2012,1,11,1.455
2012,1,12,1.161
2012,1,13,0.883
2012,1,14,0.365
2012,1,15,0.471
2012,1,16,0.276
2012,1,17,0.184
2012,1,18,0.732
2012,1,19,0.585
2012,1,20,0.261
2012,1,21,-0.769
2012,1,22,-2.010
2012,1,23,-2.211
2012,1,24,-1.775
2012,1,25,-1.292
2012,1,26,-1.653
2012,1,27,-2.837
2012,1,28,-3.451
2012,1,29,-2.906
2012,1,30,-2.473
2012,1,31,-2.275
2012,2,1,-2.465
2012,2,2,-2.293
2012,2,3,-1.887
2012,2,4,-1.595
2012,2,5,-2.026
2012,2,6,-1.974
2012,2,7,-2.086
2012,2,8,-1.859
2012,2,9,-1.488
2012,2,10,-0.933
2012,2,11,-0.180
2012,2,12,0.040
2012,2,13,0.140
2012,2,14,0.310
2012,2,15,0.697
2012,2,16,0.986
2012,2,17,0.822
2012,2,18,0.397
2012,2,19,0.336
2012,2,20,0.599
2012,2,21,1.528
2012,2,22,2.444
2012,2,23,2.343
2012,2,24,1.651
2012,2,25,0.665
2012,2,26,0.755
2012,2,27,2.178
2012,2,28,1.910
2012,2,29,0.962
2012,3,1,0.653
2012,3,2,1.146
2012,3,3,1.463
2012,3,4,1.246
2012,3,5,1.398
2012,3,6,3.045
2012,3,7,3.317
2012,3,8,2.225
2012,3,9,2.482
2012,3,10,2.800
2012,3,11,1.740
2012,3,12,0.438
2012,3,13,0.076
2012,3,14,0.097
2012,3,15,1.095
2012,3,16,2.229
2012,3,17,2.475
2012,3,18,2.544
2012,3,19,2.582
2012,3,20,2.085
2012,3,21,0.943
2012,3,22,-0.487
2012,3,23,-1.528
2012,3,24,-0.926
2012,3,25,-0.288
2012,3,26,0.022
2012,3,27,-0.323
2012,3,28,-0.656
2012,3,29,-0.641
2012,3,30,-0.234
2012,3,31,-0.018
2012,4,1,0.220
2012,4,2,0.029
2012,4,3,-0.207
2012,4,4,-0.193
2012,4,5,0.159
2012,4,6,0.590
2012,4,7,0.905
2012,4,8,1.389
2012,4,9,0.679
2012,4,10,0.015
2012,4,11,-0.213
2012,4,12,-0.390
2012,4,13,-0.572
2012,4,14,-0.670
2012,4,15,-0.233
2012,4,16,0.435
2012,4,17,1.055
2012,4,18,0.877
2012,4,19,0.409
2012,4,20,-0.049
2012,4,21,-0.114
2012,4,22,-0.253
2012,4,23,-0.757
2012,4,24,-1.325
2012,4,25,-2.117
2012,4,26,-2.090
2012,4,27,-0.679
2012,4,28,0.358
2012,4,29,0.725
2012,4,30,1.016
2012,5,1,0.741
2012,5,2,0.296
2012,5,3,-0.255
2012,5,4,-0.456
2012,5,5,-0.516
2012,5,6,-0.664
2012,5,7,-0.446
2012,5,8,-0.010
2012,5,9,0.296
2012,5,10,0.300
2012,5,11,0.489
2012,5,12,0.904
2012,5,13,0.703
2012,5,14,0.207
2012,5,15,-0.089
2012,5,16,-0.432
2012,5,17,-0.511
2012,5,18,0.015
2012,5,19,0.533
2012,5,20,0.342
2012,5,21,-0.097
2012,5,22,-0.207
2012,5,23,0.179
2012,5,24,0.746
2012,5,25,0.968
2012,5,26,1.181
2012,5,27,1.146
2012,5,28,0.452
2012,5,29,-0.181
2012,5,30,-0.406
2012,5,31,-0.195
2012,6,1,-0.407
2012,6,2,-0.982
2012,6,3,-1.400
2012,6,4,-1.797
2012,6,5,-1.911
2012,6,6,-1.745
2012,6,7,-1.693
2012,6,8,-1.310
2012,6,9,-1.113
2012,6,10,-1.207
2012,6,11,-1.282
2012,6,12,-0.920
2012,6,13,-1.188
2012,6,14,-2.008
2012,6,15,-1.906
2012,6,16,-0.555
2012,6,17,0.746
2012,6,18,0.861
2012,6,19,0.886
2012,6,20,0.794
2012,6,21,0.242
2012,6,22,-0.109
2012,6,23,-0.011
2012,6,24,0.041
2012,6,25,0.004
2012,6,26,-0.312
2012,6,27,-0.585
2012,6,28,-0.668
2012,6,29,-0.265
2012,6,30,0.341
2012,7,1,0.362
2012,7,2,-0.204
2012,7,3,-0.896
2012,7,4,-1.382
2012,7,5,-1.822
2012,7,6,-1.934
2012,7,7,-1.563
2012,7,8,-1.212
2012,7,9,-0.657
2012,7,10,0.026
2012,7,11,0.598
2012,7,12,0.608
2012,7,13,0.475
2012,7,14,0.644
2012,7,15,0.958
2012,7,16,1.211
2012,7,17,1.047
2012,7,18,0.901
2012,7,19,0.966
2012,7,20,1.094
2012,7,21,1.251
2012,7,22,1.579
2012,7,23,1.710
2012,7,24,0.928
2012,7,25,0.086
2012,7,26,-0.387
2012,7,27,-0.411
2012,7,28,0.066
2012,7,29,0.402
2012,7,30,0.387
2012,7,31,0.183
2012,8,1,0.056
2012,8,2,0.250
2012,8,3,0.499
2012,8,4,0.643
2012,8,5,1.065
2012,8,6,1.382
2012,8,7,1.447
2012,8,8,1.488
2012,8,9,1.106
2012,8,10,0.828
2012,8,11,0.343
2012,8,12,-0.545
2012,8,13,-1.062
2012,8,14,-1.130
2012,8,15,-1.264
2012,8,16,-1.426
2012,8,17,-1.527
2012,8,18,-1.410
2012,8,19,-0.696
2012,8,20,-0.019
2012,8,21,0.469
2012,8,22,0.695
2012,8,23,0.586
2012,8,24,0.175
2012,8,25,-0.015
2012,8,26,-0.286
2012,8,27,-0.264
2012,8,28,-0.307
2012,8,29,-0.688
2012,8,30,-0.430
2012,8,31,0.452
2012,9,1,0.883
2012,9,2,1.228
2012,9,3,1.609
2012,9,4,1.645
2012,9,5,1.579
2012,9,6,1.660
2012,9,7,1.441
2012,9,8,0.944
2012,9,9,0.498
2012,9,10,0.610
2012,9,11,1.094
2012,9,12,1.550
2012,9,13,1.984
2012,9,14,2.043
2012,9,15,1.494
2012,9,16,0.430
2012,9,17,-0.361
2012,9,18,-0.762
2012,9,19,-0.885
2012,9,20,-0.607
2012,9,21,-0.322
2012,9,22,-0.887
2012,9,23,-1.076
2012,9,24,-1.070
2012,9,25,-0.830
2012,9,26,0.174
2012,9,27,1.487
2012,9,28,2.155
2012,9,29,2.420
2012,9,30,2.211
2012,10,1,1.092
2012,10,2,-0.111
2012,10,3,-0.892
2012,10,4,-0.958
2012,10,5,-0.783
2012,10,6,-0.557
2012,10,7,-0.541
2012,10,8,-0.477
2012,10,9,-0.677
2012,10,10,-1.188
2012,10,11,-1.916
2012,10,12,-2.202
2012,10,13,-1.822
2012,10,14,-1.388
2012,10,15,-1.023
2012,10,16,-1.281
2012,10,17,-1.782
2012,10,18,-1.370
2012,10,19,-0.595
2012,10,20,-0.861
2012,10,21,-1.817
2012,10,22,-2.538
2012,10,23,-2.978
2012,10,24,-3.195
2012,10,25,-2.912
2012,10,26,-2.393
2012,10,27,-2.058
2012,10,28,-1.790
2012,10,29,-1.718
2012,10,30,-2.075
2012,10,31,-2.460
2012,11,1,-2.439
2012,11,2,-2.388
2012,11,3,-1.422
2012,11,4,-0.061
2012,11,5,1.093
2012,11,6,2.068
2012,11,7,2.200
2012,11,8,1.549
2012,11,9,0.575
2012,11,10,0.087
2012,11,11,0.943
2012,11,12,1.793
2012,11,13,1.350
2012,11,14,1.635
2012,11,15,1.872
2012,11,16,1.042
2012,11,17,0.507
2012,11,18,0.755
2012,11,19,0.434
2012,11,20,-0.241
2012,11,21,-0.447
2012,11,22,-0.349
2012,11,23,0.059
2012,11,24,-0.151
2012,11,25,-1.421
2012,11,26,-1.932
2012,11,27,-2.095
2012,11,28,-2.399
2012,11,29,-2.890
2012,11,30,-2.931
2012,12,1,-1.686
2012,12,2,-0.794
2012,12,3,-0.724
2012,12,4,-1.188
2012,12,5,-1.341
2012,12,6,-1.682
2012,12,7,-2.751
2012,12,8,-3.902
2012,12,9,-3.585
2012,12,10,-2.965
2012,12,11,-2.300
2012,12,12,-1.648
2012,12,13,-1.008
2012,12,14,-1.162
2012,12,15,-0.999
2012,12,16,-0.862
2012,12,17,-1.161
2012,12,18,-1.716
2012,12,19,-2.366
2012,12,20,-3.207
2012,12,21,-3.371
2012,12,22,-2.547
2012,12,23,-1.881
2012,12,24,-1.724
2012,12,25,-1.273
2012,12,26,-0.588
2012,12,27,-0.547
2012,12,28,-1.038
2012,12,29,-0.981
2012,12,30,-0.649
2012,12,31,-0.635
2013,1,1,-0.768
2013,1,2,-0.411
2013,1,3,0.206
2013,1,4,0.012
2013,1,5,-0.321
2013,1,6,-0.447
2013,1,7,-0.081
2013,1,8,0.657
2013,1,9,0.726
2013,1,10,0.178
2013,1,11,-0.942
2013,1,12,-1.867
2013,1,13,-1.932
2013,1,14,-1.306
2013,1,15,-0.536
2013,1,16,-0.475
2013,1,17,-0.729
2013,1,18,-0.890
2013,1,19,-1.647
2013,1,20,-1.958
2013,1,21,-2.445
2013,1,22,-2.744
2013,1,23,-2.551
2013,1,24,-1.490
2013,1,25,-0.226
2013,1,26,0.653
2013,1,27,0.987
2013,1,28,0.510
2013,1,29,0.133
2013,1,30,0.629
2013,1,31,0.847
2013,2,1,0.954
2013,2,2,1.263
2013,2,3,1.748
2013,2,4,1.322
2013,2,5,-0.421
2013,2,6,-0.930
2013,2,7,-0.883
2013,2,8,-0.712
2013,2,9,-0.700
2013,2,10,-1.018
2013,2,11,-1.089
2013,2,12,-1.087
2013,2,13,-1.049
2013,2,14,-1.260
2013,2,15,-1.225
2013,2,16,-1.093
2013,2,17,-1.317
2013,2,18,-2.208
2013,2,19,-2.620
2013,2,20,-2.569
2013,2,21,-2.325
2013,2,22,-2.046
2013,2,23,-1.682
2013,2,24,-2.445
2013,2,25,-2.445
2013,2,26,-2.445
2013,2,27,-1.559
2013,2,28,-1.623
2013,3,1,-1.724
2013,3,2,-2.231
2013,3,3,-3.064
2013,3,4,-3.582
2013,3,5,-3.802
2013,3,6,-3.632
2013,3,7,-3.339
2013,3,8,-3.300
2013,3,9,-2.755
2013,3,10,-2.435
2013,3,11,-2.148
2013,3,12,-1.634
2013,3,13,-0.873
2013,3,14,-0.861
2013,3,15,-1.434
2013,3,16,-2.077
2013,3,17,-2.844
2013,3,18,-4.147
2013,3,19,-5.193
2013,3,20,-5.688
2013,3,21,-5.399
2013,3,22,-5.240
2013,3,23,-4.855
2013,3,24,-4.601
2013,3,25,-4.299
2013,3,26,-4.021
2013,3,27,-3.557
2013,3,28,-2.821
2013,3,29,-1.821
2013,3,30,-0.990
2013,3,31,-0.871
2013,4,1,-1.429
2013,4,2,-2.445
2013,4,3,-3.116
2013,4,4,-3.568
2013,4,5,-3.257
2013,4,6,-2.322
2013,4,7,-1.175
2013,4,8,-0.632
2013,4,9,-0.324
2013,4,10,0.292
2013,4,11,0.545
2013,4,12,0.176
2013,4,13,-0.154
2013,4,14,0.192
2013,4,15,0.493
2013,4,16,0.677
2013,4,17,1.324
2013,4,18,2.323
2013,4,19,3.160
2013,4,20,3.270
2013,4,21,3.351
2013,4,22,3.244
2013,4,23,2.614
2013,4,24,1.918
2013,4,25,1.117
2013,4,26,1.312
2013,4,27,1.308
2013,4,28,0.804
2013,4,29,0.166
2013,4,30,-0.544
2013,5,1,-0.581
2013,5,2,0.625
2013,5,3,1.651
2013,5,4,1.385
2013,5,5,1.240
2013,5,6,1.215
2013,5,7,1.197
2013,5,8,1.280
2013,5,9,1.321
2013,5,10,1.465
2013,5,11,1.432
2013,5,12,0.898
2013,5,13,0.360
2013,5,14,0.173
2013,5,15,-0.050
2013,5,16,-0.681
2013,5,17,-0.544
2013,5,18,-0.349
2013,5,19,-0.032
2013,5,20,0.219
2013,5,21,0.022
2013,5,22,-0.221
2013,5,23,0.075
2013,5,24,0.428
2013,5,25,0.709
2013,5,26,0.852
2013,5,27,0.451
2013,5,28,0.163
2013,5,29,0.210
2013,5,30,0.128
2013,5,31,-0.272
2013,6,1,-0.273
2013,6,2,-0.095
2013,6,3,0.069
2013,6,4,-0.066
2013,6,5,-0.245
2013,6,6,0.203
2013,6,7,0.668
2013,6,8,1.103
2013,6,9,1.291
2013,6,10,1.431
2013,6,11,1.376
2013,6,12,1.113
2013,6,13,1.235
2013,6,14,1.302
2013,6,15,0.810
2013,6,16,0.715
2013,6,17,1.043
2013,6,18,1.154
2013,6,19,0.783
2013,6,20,0.407
2013,6,21,0.051
2013,6,22,-0.046
2013,6,23,-0.100
2013,6,24,-0.089
2013,6,25,-0.131
2013,6,26,0.124
2013,6,27,0.467
2013,6,28,0.457
2013,6,29,0.393
2013,6,30,0.721
2013,7,1,1.023
2013,7,2,1.223
2013,7,3,1.152
2013,7,4,1.066
2013,7,5,0.836
2013,7,6,0.347
2013,7,7,-0.277
2013,7,8,-0.404
2013,7,9,-0.210
2013,7,10,-0.003
2013,7,11,-0.127
2013,7,12,-0.141
2013,7,13,0.284
2013,7,14,0.648
2013,7,15,0.797
2013,7,16,0.707
2013,7,17,0.601
2013,7,18,0.265
2013,7,19,-0.178
2013,7,20,-0.581
2013,7,21,-0.909
2013,7,22,-1.062
2013,7,23,-1.162
2013,7,24,-0.942
2013,7,25,-0.557
2013,7,26,-0.133
2013,7,27,0.024
2013,7,28,-0.414
2013,7,29,-0.585
2013,7,30,-0.813
2013,7,31,-0.811
2013,8,1,-0.797
2013,8,2,-1.008
2013,8,3,-0.991
2013,8,4,-0.783
2013,8,5,-0.676
2013,8,6,-0.789
2013,8,7,-0.712
2013,8,8,-0.318
2013,8,9,0.112
2013,8,10,0.197
2013,8,11,0.325
2013,8,12,0.325
2013,8,13,0.454
2013,8,14,0.427
2013,8,15,0.436
2013,8,16,0.787
2013,8,17,1.239
2013,8,18,1.130
2013,8,19,0.856
2013,8,20,0.505
2013,8,21,0.298
2013,8,22,0.195
2013,8,23,0.328
2013,8,24,0.255
2013,8,25,0.040
2013,8,26,0.249
2013,8,27,0.202
2013,8,28,0.096
2013,8,29,0.399
2013,8,30,0.826
2013,8,31,1.002
2013,9,1,0.956
2013,9,2,0.741
2013,9,3,0.513
2013,9,4,0.330
2013,9,5,0.412
2013,9,6,0.496
2013,9,7,0.452
2013,9,8,0.242
2013,9,9,0.007
2013,9,10,0.411
2013,9,11,0.895
2013,9,12,0.750
2013,9,13,0.261
2013,9,14,-0.030
2013,9,15,-0.250
2013,9,16,-0.592
2013,9,17,-0.553
2013,9,18,-0.818
2013,9,19,-1.048
2013,9,20,-1.403
2013,9,21,-1.227
2013,9,22,-1.223
2013,9,23,-1.817
